swear,conjecture-29.5-1,
trust,conjecture-29.5-1,v00721098
vaticinate,conjecture-29.5-1,
admit,conjecture-29.5-2,v00817311
affirm,conjecture-29.5-2,v01011031
assert,conjecture-29.5-2,v01011031
attest,conjecture-29.5-2,v00820352
aver,conjecture-29.5-2,v01016002
aver,conjecture-29.5-2,v01011031
avouch,conjecture-29.5-2,v00819923
avow,conjecture-29.5-2,v01011031
avow,conjecture-29.5-2,v00819923
claim,conjecture-29.5-2,v00756338
confirm,conjecture-29.5-2,v01012073
contend,conjecture-29.5-2,v00756898
discover,conjecture-29.5-2,v02154508
grant,conjecture-29.5-2,v00806049
guarantee,conjecture-29.5-2,v00889555
maintain,conjecture-29.5-2,v01017643
maintain,conjecture-29.5-2,v01016778
observe,conjecture-29.5-2,v02154508
reaffirm,conjecture-29.5-2,v01011923
show,conjecture-29.5-2,v00664788
deem,consider-29.9-1,v00693780
esteem,consider-29.9-1,v00689950
rate,consider-29.9-1,v00658052
reckon,consider-29.9-1,v00690614
report,consider-29.9-1,v00965390
consider,consider-29.9-1-1-1,v00813044
suppose,consider-29.9-2,
think,consider-29.9-2,
ally,conspire-71,v02430191
befriend,conspire-71,v02588677
collaborate,conspire-71,v02416278
collaborate,conspire-71,v02416751
collude,conspire-71,v00707624
conspire,conspire-71,v00707624
conspire,conspire-71,v00706975
discriminate,conspire-71,
lesgislate,conspire-71,v02466670
partner,conspire-71,v02371684
protest,conspire-71,v00910135
protest,conspire-71,v02521410
rebel,conspire-71,v02583139
retaliate,conspire-71,v01153165
scheme,conspire-71,v00707956
sin,conspire-71,
team_up,conspire-71,v01089285
consume,consume-66,v01157517
pass,consume-66,v02708420
use,consume-66,v01158572
spend,consume-66-1,v02708420
squander,consume-66-1,v01158181
waste,consume-66-1,v02268351
waste,consume-66-1,v01161087
bestride,contiguous_location-47.8,
blanket,contiguous_location-47.8,v01359007
blanket,contiguous_location-47.8,v02749405
border,contiguous_location-47.8,v01466978
border,contiguous_location-47.8,v02710673
border,contiguous_location-47.8,v01467370
bound,contiguous_location-47.8,v02710673
bridge,contiguous_location-47.8,v02623194
cap,contiguous_location-47.8,v02693168
circle,contiguous_location-47.8,
contain,contiguous_location-47.8,v02700867
cover,contiguous_location-47.8,v01207951
edge,contiguous_location-47.8,v01466978
encircle,contiguous_location-47.8,v01522716
enclose,contiguous_location-47.8,v01587062
enclose,contiguous_location-47.8,v01580467
encompass,contiguous_location-47.8,
engulf,contiguous_location-47.8,
envelop,contiguous_location-47.8,
fence,contiguous_location-47.8,v01588134
fill,contiguous_location-47.8,v02649042
flank,contiguous_location-47.8,v02694106
frame,contiguous_location-47.8,v01586850
frame,contiguous_location-47.8,v02711835
head,contiguous_location-47.8,v02694287
hug,contiguous_location-47.8,v01396524
line,contiguous_location-47.8,v02703539
neighbor,contiguous_location-47.8,
overcast,contiguous_location-47.8,
overhang,contiguous_location-47.8,v02697435
overhang,contiguous_location-47.8,v02713748
precede,contiguous_location-47.8,v01999218
precede,contiguous_location-47.8,v02692686
rim,contiguous_location-47.8,v02687596
ring,contiguous_location-47.8,v01467370
skirt,contiguous_location-47.8,v01467370
span,contiguous_location-47.8,v02685390
straddle,contiguous_location-47.8,v02690384
straddle,contiguous_location-47.8,v02705913
support,contiguous_location-47.8,v01217043
surmount,contiguous_location-47.8,v02694548
surround,contiguous_location-47.8,v01467370
top,contiguous_location-47.8,v02360497
traverse,contiguous_location-47.8,
underlie,contiguous_location-47.8,v02693088
underlie,contiguous_location-47.8,v02664575
abut,contiguous_location-47.8-1,v01466978
adjoin,contiguous_location-47.8-1,v01205696
adjoin,contiguous_location-47.8-1,v01466978
cross,contiguous_location-47.8-1,v02023396
intersect,contiguous_location-47.8-1,v02023396
meet,contiguous_location-47.8-1,v01205696
meet,contiguous_location-47.8-1,v02710402
touch,contiguous_location-47.8-1,v01205696
dominate,contiguous_location-47.8-2,v02696129
continue,continue-55.3,v02747709
continue,continue-55.3,v02684924
continue,continue-55.3,v00781000
continue,continue-55.3,v00118523
continue,continue-55.3,v02747922
gift,contribute-13.2,v02200686
hand_out,contribute-13.2,v02201644
lose,contribute-13.2,
pass_out,contribute-13.2,v02201644
refer,contribute-13.2,v01952898
relinquish,contribute-13.2,v02316304
relinquish,contribute-13.2,v02534062
remit,contribute-13.2,v02255081
resign,contribute-13.2,
restore,contribute-13.2,v02310482
shell_out,contribute-13.2,v02294436
disseminate,contribute-13.2-1,
distribute,contribute-13.2-1,v02294436
distribute,contribute-13.2-1,v01378556
distribute,contribute-13.2-1,v02201644
distribute,contribute-13.2-1,v02479990
administer,contribute-13.2-1-1,v00081072
administer,contribute-13.2-1-1,v02294436
administer,contribute-13.2-1-1,v02309621
donate,contribute-13.2-1-1,v02263027
forfeit,contribute-13.2-1-1,v02303331
sacrifice,contribute-13.2-1-1,v02325558
sacrifice,contribute-13.2-1-1,v02343595
sacrifice,contribute-13.2-1-1,v02343961
submit,contribute-13.2-1-1,v01072641
submit,contribute-13.2-1-1,v02262752
submit,contribute-13.2-1-1,v01118081
submit,contribute-13.2-1-1,v02310328
surrender,contribute-13.2-1-1,v01115585
surrender,contribute-13.2-1-1,v02235229
contribute,contribute-13.2-1-1-1,v02308741
contribute,contribute-13.2-1-1-1,v02237782
disburse,contribute-13.2-2,v02301502
extend,contribute-13.2-2,v02297948
proffer,contribute-13.2-2,v02297142
return,contribute-13.2-2,v02284951
return,contribute-13.2-2,v01433159
return,contribute-13.2-2,v02310007
return,contribute-13.2-2,v01629000
transfer,contribute-13.2-2,v01435380
transfer,contribute-13.2-2,v02220461
reimburse,contribute-13.2-2-1,v02249591
reimburse,contribute-13.2-2-1,v02285205
come_around,convert-26.6.2,v00654446
fall,convert-26.6.2,v00147815
get,convert-26.6.2,v00149583
get_around,convert-26.6.2,v01842888
get_down,convert-26.6.2,v00345761
go_back,convert-26.6.2,v00528339
resort,convert-26.6.2,v02590072
return,convert-26.6.2,v02004874
revert,convert-26.6.2,v00387310
settle_down,convert-26.6.2,v00415398
shift,convert-26.6.2,v00555654
shift,convert-26.6.2,v00550117
take,convert-26.6.2,v02590253
turn,convert-26.6.2,v01951937
change_over,convert-26.6.2-1,v00381013
convert,convert-26.6.2-1,v00385385
move_over,convert-26.6.2-1,
switch,convert-26.6.2-1,v00550117
switch,convert-26.6.2-1,v00121678
switch_over,convert-26.6.2-1,v00140751
bake,cooking-45.3,v01663749
bake,cooking-45.3,v00319886
barbecue,cooking-45.3,v00324806
blanch,cooking-45.3,v00322559
boil,cooking-45.3,v00328128
boil,cooking-45.3,v00375021
braise,cooking-45.3,v00325208
broil,cooking-45.3,v00328370
brown,cooking-45.3,v00320246
char,cooking-45.3,
charbroil,cooking-45.3,
charcoal-broil,cooking-45.3,
coddle,cooking-45.3,v00320410
cook,cooking-45.3,v01664172
cook,cooking-45.3,v00322847
crisp,cooking-45.3,v00322151
deep-fry,cooking-45.3,v00326310
french-fry,cooking-45.3,v00326310
fry,cooking-45.3,v00325328
grill,cooking-45.3,v00326773
hardboil,cooking-45.3,
heat,cooking-45.3,v00372665
heat,cooking-45.3,v00371264
microwave,cooking-45.3,v00321936
oven-fry,cooking-45.3,
oven-poach,cooking-45.3,
overcook,cooking-45.3,v00323571
overheat,cooking-45.3,
pan-broil,cooking-45.3,v00328579
pan-fry,cooking-45.3,v00326049
parboil,cooking-45.3,v00322559
parch,cooking-45.3,
percolate,cooking-45.3,v01458464
perk,cooking-45.3,
plank,cooking-45.3,v01180701
poach,cooking-45.3,v00544404
pot-roast,cooking-45.3,
reheat,cooking-45.3,
rissole,cooking-45.3,
roast,cooking-45.3,v00324560
saute,cooking-45.3,v00326619
scald,cooking-45.3,v00196758
scallop,cooking-45.3,
sear,cooking-45.3,
shirr,cooking-45.3,v00322395
simmer,cooking-45.3,v00324231
softboil,cooking-45.3,
steam,cooking-45.3,v00327145
steam-bake,cooking-45.3,
steep,cooking-45.3,
stew,cooking-45.3,v00323856
stir-fry,cooking-45.3,v00326459
toast,cooking-45.3,v00322151
warm_up,cooking-45.3,
collaborate,cooperate-73-1,v02416278
collaborate,cooperate-73-1,v02416751
cooperate,cooperate-73-1,v02416278
join,cooperate-73-1,v02598765
participate,cooperate-73-2,v02450256
participate,cooperate-73-2,v01082606
labour,cooperate-73-3,v02406916
work,cooperate-73-3,v02413480
deal,cope-83,v02370987
cope,cope-83-1,v02587532
get_by,cope-83-1-1,v02587532
grapple,cope-83-1-1,v02587532
manage,cope-83-1-1,v02587532
co-occur,correlate-86.1,v02660442
flip-flop,correlate-86.1,
banter,correspond-36.1,v00855295
bargain,correspond-36.1,v00764782
coexist,correspond-36.1,v02604618
cohabit,correspond-36.1,
collaborate,correspond-36.1,v02416278
collaborate,correspond-36.1,v02416751
commiserate,correspond-36.1,v01822248
communicate,correspond-36.1,v01070102
compromise,correspond-36.1,
concur,correspond-36.1,v00805376
confabulate,correspond-36.1,v01038666
confabulate,correspond-36.1,v00876665
consort,correspond-36.1,v02589245
cooperate,correspond-36.1,v02416278
correspond,correspond-36.1,v01006810
deliberate,correspond-36.1,
disagree,correspond-36.1,v00804802
dissent,correspond-36.1,v00804802
flirt,correspond-36.1,v01037910
haggle,correspond-36.1,v02259547
hobnob,correspond-36.1,v02390169
interact,correspond-36.1,
intermix,correspond-36.1,
mate,correspond-36.1,v01428853
mate,correspond-36.1,v01292885
mingle,correspond-36.1,v02597095
mix,correspond-36.1,v00394813
neck,correspond-36.1,v01426153
negotiate,correspond-36.1,v00761713
parley,correspond-36.1,
plot,correspond-36.1,v00708128
rendezvous,correspond-36.1,v02487226
reunite,correspond-36.1,
spoon,correspond-36.1,v01425709
agree,correspond-36.1-1,v00764222
agree,correspond-36.1-1,v02657219
agree,correspond-36.1-1,v00805376
argue,correspond-36.1-1-1,v00773432
debate,correspond-36.1-1-1,v00773432
carry,cost-54.2,v02746735
cost,cost-54.2,v02702508
last,cost-54.2,v02704928
net,cost-54.2,v02291548
take,cost-54.2,v02267989
arch,crane-40.3.2,v02034986
bare,crane-40.3.2,v01340028
bat,crane-40.3.2,v00008195
beat,crane-40.3.2,v01399576
blow,crane-40.3.2,v00034948
clench,crane-40.3.2,v01394812
click,crane-40.3.2,v01242208
close,crane-40.3.2,v01345109
cock,crane-40.3.2,v01884868
crane,crane-40.3.2,v00028167
crook,crane-40.3.2,v02034671
cross,crane-40.3.2,v01914657
drum,crane-40.3.2,
flap,crane-40.3.2,v02093610
flash,crane-40.3.2,v02138611
flex,crane-40.3.2,v02036977
flick,crane-40.3.2,v01242208
flutter,crane-40.3.2,v00008195
fold,crane-40.3.2,v01277974
gnash,crane-40.3.2,v00078578
grind,crane-40.3.2,v01394464
hang,crane-40.3.2,v01977962
hunch,crane-40.3.2,v02035559
kick,crane-40.3.2,v02048511
kick,crane-40.3.2,v01936233
knit,crane-40.3.2,v01278817
open,crane-40.3.2,v01346003
pucker,crane-40.3.2,v01278817
purse,crane-40.3.2,v00145902
purse,crane-40.3.2,v01279305
raise,crane-40.3.2,v01974062
raise,crane-40.3.2,v01973759
roll,crane-40.3.2,v01866192
rub,crane-40.3.2,
shake,crane-40.3.2,v01889610
shake,crane-40.3.2,v00559556
show,crane-40.3.2,v02148788
shuffle,crane-40.3.2,v01917549
smack,crane-40.3.2,v01197208
snap,crane-40.3.2,v01242208
stamp,crane-40.3.2,v01925338
stretch,crane-40.3.2,v00027268
toss,crane-40.3.2,
turn,crane-40.3.2,v02090435
twiddle,crane-40.3.2,v01224211
twitch,crane-40.3.2,v01891817
wag,crane-40.3.2,v01898592
waggle,crane-40.3.2,v01898592
wiggle,crane-40.3.2,v01898282
wring,crane-40.3.2,v01349130
wrinkle,crane-40.3.2,v01277784
wrinkle,crane-40.3.2,v01279305
coin,create-26.4,v01697986
coin,create-26.4,v01639105
compose,create-26.4,v01705494
compose,create-26.4,v00706804
compose,create-26.4,v01698271
compose,create-26.4,v01626138
compute,create-26.4,v00637259
concoct,create-26.4,v01634142
concoct,create-26.4,v01459896
concoct,create-26.4,v01666131
construct,create-26.4,v01583142
construct,create-26.4,v01654628
contrive,create-26.4,
create,create-26.4,v01640207
create,create-26.4,v01621555
derive,create-26.4,v00636574
fabricate,create-26.4,v01653442
form,create-26.4,v01659248
form,create-26.4,v00142191
formulate,create-26.4,v01632411
formulate,create-26.4,v00925873
improvise,create-26.4,v01728840
invent,create-26.4,v01632411
lay,create-26.4,v01651972
manufacture,create-26.4,v01653442
model,create-26.4,v01697027
model,create-26.4,v01743784
organize,create-26.4,v00710005
produce,create-26.4,v01621555
rebuild,create-26.4,v01655902
recreate,create-26.4,
style,create-26.4,v01666894
synthesize,create-26.4,v00644066
conjure,create-26.4-1,v01629958
design,create-26.4-1,v01639714
design,create-26.4-1,v00709625
design,create-26.4-1,v01640550
dig,create-26.4-1,v01311103
mint,create-26.4-1,v01639105
publish,create-26.4-1,v01745722
publish,create-26.4-1,v00967625
publish,create-26.4-1,v01744611
rearrange,create-26.4-1,v00278280
reconstitute,create-26.4-1,v00404401
reorganize,create-26.4-1,v02433123
reorganize,create-26.4-1,v02433381
schedule,create-26.4-1,v00678282
schedule,create-26.4-1,v00794981
stage,create-26.4-1,v01711445
bob,curtsey-40.3.3,v00899352
bow,curtsey-40.3.3,v02040273
bow,curtsey-40.3.3,v02062632
bow,curtsey-40.3.3,v00898691
curtsey,curtsey-40.3.3,v02040549
genuflect,curtsey-40.3.3,v02040709
genuflect,curtsey-40.3.3,v02040934
kneel,curtsey-40.3.3,v01545649
salaam,curtsey-40.3.3,v00899847
salute,curtsey-40.3.3,v00899956
chip,cut-21.1-1,v01259691
chip,cut-21.1-1,v01259458
chip,cut-21.1-1,v01259005
chop,cut-21.1-1,v01258091
clip,cut-21.1-1,v01321002
clip,cut-21.1-1,v01456463
cut,cut-21.1-1,v01552519
cut,cut-21.1-1,v01227088
cut,cut-21.1-1,v00561090
cut,cut-21.1-1,v01610990
cut,cut-21.1-1,v01611123
hack,cut-21.1-1,v01257173
hack,cut-21.1-1,v01257817
hew,cut-21.1-1,v01260428
rip,cut-21.1-1,v01573276
saw,cut-21.1-1,v01559590
scrape,cut-21.1-1,v01309478
scrape,cut-21.1-1,v01308160
scrape,cut-21.1-1,v01309143
scratch,cut-21.1-1,v01309143
slash,cut-21.1-1,v01322675
slash,cut-21.1-1,v01322509
slice,cut-21.1-1,v01559055
snip,cut-21.1-1,v01321002
snip,cut-21.1-1,v01456463
deaccent,debone-10.8,
debark,debone-10.8,
debone,debone-10.8,v00197423
debowel,debone-10.8,
debug,debone-10.8,v00200242
debur,debone-10.8,
declaw,debone-10.8,v00196990
decontaminate,debone-10.8,v00493052
defang,debone-10.8,v00197091
defat,debone-10.8,v02364491
defeather,debone-10.8,
deflea,debone-10.8,
deflesh,debone-10.8,
deflower,debone-10.8,
defoam,debone-10.8,
defog,debone-10.8,v00361641
deforest,debone-10.8,v00196024
defrost,debone-10.8,v00376807
defuzz,debone-10.8,
degas,debone-10.8,v00181180
degerm,debone-10.8,
deglaze,debone-10.8,
degrease,debone-10.8,
degrit,debone-10.8,
degum,debone-10.8,
degut,debone-10.8,
dehair,debone-10.8,
dehead,debone-10.8,
dehorn,debone-10.8,v00197206
dehull,debone-10.8,
dehusk,debone-10.8,
deice,debone-10.8,v00376807
deink,debone-10.8,
delint,debone-10.8,
delouse,debone-10.8,v00531163
deluster,debone-10.8,
demast,debone-10.8,
derat,debone-10.8,
derib,debone-10.8,
derind,debone-10.8,
desalt,debone-10.8,v00531904
descale,debone-10.8,v01264148
desex,debone-10.8,v00061595
desprout,debone-10.8,
destarch,debone-10.8,
destress,debone-10.8,v00514730
detassel,debone-10.8,
detusk,debone-10.8,v00198213
devein,debone-10.8,v02365481
dewater,debone-10.8,
dewax,debone-10.8,
deworm,debone-10.8,
disembowel,debone-10.8,v00197590
eviscerate,debone-10.8,v00450168
eviscerate,debone-10.8,v01255057
eviscerate,debone-10.8,v00197590
prove,declare-29.4-1-1,v01015244
declare,declare-29.4-1-1-1,v00822367
find,declare-29.4-1-1-2,v00715239
judge,declare-29.4-1-1-2,v00670261
judge,declare-29.4-1-1-2,v00971650
profess,declare-29.4-1-1-3,v00756649
profess,declare-29.4-1-1-3,v01010690
proclaim,declare-29.4-2,v00978173
commit,dedicate-79,v00887463
commit,dedicate-79,v02349212
dedicate,dedicate-79,v00887463
devote,dedicate-79,v00887463
conceive,deduce-97.2,v00689344
conclude,deduce-97.2,v00634472
deduce,deduce-97.2,v00636574
deduce,deduce-97.2,v00944924
deduct,deduce-97.2,v00636574
derive,deduce-97.2,v00636574
disprove,deduce-97.2,v00667424
gather,deduce-97.2,v00945125
infer,deduce-97.2,v00636574
prove,deduce-97.2,v00664788
rationalize,deduce-97.2,v00629257
reason,deduce-97.2,v00634472
reason_out,deduce-97.2,v00634472
defend,defend-85,v02581675
defend,defend-85,v00895304
defend,defend-85,v01017643
insure,defend-85,v00891216
preserve,defend-85,v02280132
protect,defend-85,v01128193
shade,defend-85,v01477704
annihilate,destroy-44,v00470701
blitz,destroy-44,v01126219
damage,destroy-44,v00258857
decimate,destroy-44,v00470701
demolish,destroy-44,v01656458
desecrate,destroy-44,v00867062
desecrate,destroy-44,v02568065
destroy,destroy-44,v01564144
destroy,destroy-44,v01619929
devastate,destroy-44,v00388635
disfigure,destroy-44,v01549905
efface,destroy-44,v01548718
exterminate,destroy-44,v01327582
extirpate,destroy-44,v01662118
level,destroy-44,
maim,destroy-44,v00090888
mutilate,destroy-44,v00548750
mutilate,destroy-44,v00090708
mutilate,destroy-44,v00292672
obliterate,destroy-44,v00472230
ravage,destroy-44,v00388635
raze,destroy-44,v01661804
ruin,destroy-44,v01564144
shatter,destroy-44,v00333758
shatter,destroy-44,v00333907
undo,destroy-44,
unmake,destroy-44,
vaporize,destroy-44,
waste,destroy-44,v01327301
waste,destroy-44,v00388635
wreck,destroy-44,v01566185
consume,devour-39.4-1,v01197014
devour,devour-39.4-1,v01196653
devour,devour-39.4-1,v01197014
down,devour-39.4-1,
have,devour-39.4-1,
ingest,devour-39.4-1,v01156834
imbibe,devour-39.4-2,v01170052
swill,devour-39.4-2,v01169433
branch,differ-23.4,
deviate,differ-23.4,
differ,differ-23.4,v02666239
diverge,differ-23.4,v02661252
diverge,differ-23.4,v02032415
diverge,differ-23.4,v02732603
vary,differ-23.4,v00123170
vary,differ-23.4,v02661252
vary,differ-23.4,v02662297
vary,differ-23.4,v00436879
banquet,dine-39.5,v01185981
breakfast,dine-39.5,v01185740
brunch,dine-39.5,v01185604
dine,dine-39.5,v01167981
feast,dine-39.5,v01185981
graze,dine-39.5,v01576165
graze,dine-39.5,v01174742
lunch,dine-39.5,v01185304
luncheon,dine-39.5,
nosh,dine-39.5,v01173405
picnic,dine-39.5,v01168259
snack,dine-39.5,v01173405
sup,dine-39.5,v01205459
die,disappearance-48.2,v00358431
die,disappearance-48.2,v00354845
disappear,disappearance-48.2,v02156546
disappear,disappearance-48.2,v00427397
disappear,disappearance-48.2,v00426958
expire,disappearance-48.2,v00358431
expire,disappearance-48.2,v02684784
lapse,disappearance-48.2,v02072849
lapse,disappearance-48.2,v00351824
perish,disappearance-48.2,v00358431
vanish,disappearance-48.2,v02156546
vanish,disappearance-48.2,v00153061
vanish,disappearance-48.2,v02073065
vanish,disappearance-48.2,v00427397
vanish,disappearance-48.2,v00426958
carve,disassemble-23.3,v01256157
carve,disassemble-23.3,v01256600
detach,disassemble-23.3,v01298668
disassemble,disassemble-23.3,v01657977
disconnect,disassemble-23.3,v01421417
disconnect,disassemble-23.3,v01356038
dismantle,disassemble-23.3,
dismount,disassemble-23.3,
pare,disassemble-23.3,v01262564
pare,disassemble-23.3,v01262936
pare,disassemble-23.3,v01552219
partition,disassemble-23.3,v00332835
segregate,disassemble-23.3,v01558218
segregate,disassemble-23.3,v00494613
sift,disassemble-23.3,v01460029
slice,disassemble-23.3,v01254477
sunder,disassemble-23.3,v00335814
unbolt,disassemble-23.3,v01348987
unbuckle,disassemble-23.3,v01548447
unbutton,disassemble-23.3,v01368001
unchain,disassemble-23.3,v01288808
unclamp,disassemble-23.3,
unclasp,disassemble-23.3,
unclip,disassemble-23.3,v01367760
unfasten,disassemble-23.3,v01344293
unfasten,disassemble-23.3,v01344140
unfix,disassemble-23.3,
unglue,disassemble-23.3,
unhinge,disassemble-23.3,v00179852
unhitch,disassemble-23.3,v01328340
unhook,disassemble-23.3,v01366321
unlace,disassemble-23.3,
unlatch,disassemble-23.3,
unleash,disassemble-23.3,v01475828
unlock,disassemble-23.3,v01348705
unlock,disassemble-23.3,v00219963
unpeg,disassemble-23.3,
unpin,disassemble-23.3,v01368474
unscrew,disassemble-23.3,v01352528
unscrew,disassemble-23.3,v01352680
unseal,disassemble-23.3,v01353873
unshackle,disassemble-23.3,
unstaple,disassemble-23.3,v01367456
unstitch,disassemble-23.3,
untie,disassemble-23.3,v01284461
unzip,disassemble-23.3,v01342224
ascertain,discover-84,v00721302
deduce,discover-84,v00636574
deduce,discover-84,v00944924
determine,discover-84,v00918872
discover,discover-84,v02154508
discover,discover-84,v00721437
discover,discover-84,v02286687
discover,discover-84,v00652346
discover,discover-84,v00598954
discover,discover-84,v01637982
discover,discover-84,v02128066
figure_out,discover-84,v00634906
find,discover-84,v02285629
find,discover-84,v02154508
find,discover-84,v00721437
find,discover-84,v00918872
find,discover-84,v01637982
guess,discover-84,v00636061
rationalize,discover-84,v00894738
realize,discover-84,v00728617
solve,discover-84,v00634906
solve,discover-84,v00733044
pick_up,discover-84-1,v00598954
figure_out,discover-84-1-1,v00634906
find_out,discover-84-1-1,v00920336
find_out,discover-84-1-1,v00598954
hear,discover-84-1-1,v00598954
learn,discover-84-1-1,v00598954
read,discover-84-1-1,v00625119
study,discover-84-1-1,v00644583
bathe,dress-41.1.1,v00037919
bathe,dress-41.1.1,v00035603
change,dress-41.1.1,v00169458
change,dress-41.1.1,v00163251
clothe,dress-41.1.1,
disrobe,dress-41.1.1,v00049900
dress,dress-41.1.1,v00046534
dress,dress-41.1.1,v00044797
dress,dress-41.1.1,v00047945
exercise,dress-41.1.1,v00100551
exercise,dress-41.1.1,v00099721
moisturize,dress-41.1.1,
preen,dress-41.1.1,v00043683
primp,dress-41.1.1,v00043683
shave,dress-41.1.1,v01248782
shave,dress-41.1.1,v00037298
shower,dress-41.1.1,v00035259
strip,dress-41.1.1,v00177243
strip,dress-41.1.1,v02314275
sunbathe,dress-41.1.1,
tan,dress-41.1.1,
undress,dress-41.1.1,v00177243
undress,dress-41.1.1,v00049900
wash,dress-41.1.1,v01535246
wash,dress-41.1.1,v00036362
doll,dressing_well-41.3.2,
dress,dressing_well-41.3.2,v00043683
gussy,dressing_well-41.3.2,
spruce,dressing_well-41.3.2,v00043278
tog,dressing_well-41.3.2,v00047945
trick,dressing_well-41.3.2,
bike,drive-11.5,v01935476
drive,drive-11.5,v02056971
motor,drive-11.5,v01930117
paddle,drive-11.5,v01947887
row,drive-11.5,v01946996
trundle,drive-11.5,v01868139
wheel,drive-11.5,v02046441
barge,drive-11.5-1,v01950502
bus,drive-11.5-1,v01950128
cart,drive-11.5-1,v01451502
ferry,drive-11.5-1,v01949674
ferry,drive-11.5-1,v01949435
fly,drive-11.5-1,v01451842
shuttle,drive-11.5-1,v02062081
truck,drive-11.5-1,v01954341
call,dub-29.3,v00971015
call,dub-29.3,v01028748
call,dub-29.3,v02601456
decree,dub-29.3,v00715868
dub,dub-29.3,v01028640
make,dub-29.3,v02396716
make,dub-29.3,v00120316
pronounce,dub-29.3,v00978549
pronounce,dub-29.3,v00971650
rename,dub-29.3,v01029212
rule,dub-29.3,v00715868
stamp,dub-29.3,v02144644
term,dub-29.3,v01029642
vote,dub-29.3,v02462201
anoint,dub-29.3-1,v00085626
baptize,dub-29.3-1,v01028079
brand,dub-29.3-1,v01031109
christen,dub-29.3-1,v01028079
consecrate,dub-29.3-1,v02386012
consecrate,dub-29.3-1,v00866702
consecrate,dub-29.3-1,v00886978
crown,dub-29.3-1,v02390949
label,dub-29.3-1,v00971650
name,dub-29.3-1,v02396716
name,dub-29.3-1,v01028748
name,dub-29.3-1,v02396205
nickname,dub-29.3-1,v01028640
style,dub-29.3-1,v01028466
eat,eat-39.1-1,v01168468
eat,eat-39.1-1,v01166351
eat,eat-39.1-1,v01179865
drink,eat-39.1-2,v01170052
drink,eat-39.1-2,v01175467
drink,eat-39.1-2,v01171183
commiserate,empathize-88.2,v01822248
empathize,empathize-88.2,v00594058
identify,empathize-88.2,v00691944
sympathize,empathize-88.2,v01822248
sympathize,empathize-88.2,v00594058
control,enforce-63,v02441022
enforce,enforce-63,v02560424
impose,enforce-63,v02560424
beget,engender-27,
bring_about,engender-27,
cause,engender-27,v01645601
create,engender-27,v01753788
create,engender-27,v01617192
engender,engender-27,v01649024
generate,engender-27,v01627355
incite,engender-27,v00851239
instigate,engender-27,v00851239
kindle,engender-27,v01759326
produce,engender-27,v01752884
provoke,engender-27,v01759326
provoke,engender-27,v01646866
set_off,engender-27,v01643657
set_off,engender-27,v00851239
shape,engender-27,v00701040
sire,engender-27,
spark,engender-27,v01643657
spawn,engender-27,v01649024
ascertain,ensure-99,v00662589
assure,ensure-99,v00890590
ensure,ensure-99,v00890590
guarantee,ensure-99,v00890590
insure,ensure-99,v00890590
secure,ensure-99,v00890590
atrophy,entity_specific_cos-45.5,
blister,entity_specific_cos-45.5,v00379774
bloom,entity_specific_cos-45.5,v00294245
blossom,entity_specific_cos-45.5,v00294245
bud,entity_specific_cos-45.5,v00345652
bud,entity_specific_cos-45.5,v00357998
burgeon,entity_specific_cos-45.5,v00357854
burn,entity_specific_cos-45.5,v02768874
corrode,entity_specific_cos-45.5,v00273963
decay,entity_specific_cos-45.5,v00552815
decay,entity_specific_cos-45.5,v00208836
decompose,entity_specific_cos-45.5,
deteriorate,entity_specific_cos-45.5,v00092293
deteriorate,entity_specific_cos-45.5,v00208497
erode,entity_specific_cos-45.5,v00275253
ferment,entity_specific_cos-45.5,v00458471
fester,entity_specific_cos-45.5,
flower,entity_specific_cos-45.5,v00294245
germinate,entity_specific_cos-45.5,v00357332
green,entity_specific_cos-45.5,
molder,entity_specific_cos-45.5,v00209837
molt,entity_specific_cos-45.5,v00009147
oxidize,entity_specific_cos-45.5,
phosphoresce,entity_specific_cos-45.5,
putrefy,entity_specific_cos-45.5,
rot,entity_specific_cos-45.5,v00209837
rust,entity_specific_cos-45.5,v00273963
spoil,entity_specific_cos-45.5,v00203081
sprout,entity_specific_cos-45.5,v00357332
stagnate,entity_specific_cos-45.5,v02724835
swell,entity_specific_cos-45.5,v00555084
swell,entity_specific_cos-45.5,v00256507
tarnish,entity_specific_cos-45.5,
wane,entity_specific_cos-45.5,v00433778
wane,entity_specific_cos-45.5,v00431826
wilt,entity_specific_cos-45.5,v00469637
wither,entity_specific_cos-45.5,v00241689
billow,entity_specific_modes_being-47.2,v02041422
bloom,entity_specific_modes_being-47.2,v00294245
blossom,entity_specific_modes_being-47.2,v00294245
blow,entity_specific_modes_being-47.2,v02769241
breathe,entity_specific_modes_being-47.2,v00001740
bristle,entity_specific_modes_being-47.2,v01983597
bulge,entity_specific_modes_being-47.2,v02714360
burn,entity_specific_modes_being-47.2,v02768874
cascade,entity_specific_modes_being-47.2,v02071316
corrode,entity_specific_modes_being-47.2,v00274283
decay,entity_specific_modes_being-47.2,v00552815
decompose,entity_specific_modes_being-47.2,v00209837
effervesce,entity_specific_modes_being-47.2,v00519363
erode,entity_specific_modes_being-47.2,v00275253
ferment,entity_specific_modes_being-47.2,v00458471
fester,entity_specific_modes_being-47.2,v00096766
fizz,entity_specific_modes_being-47.2,v00519363
flow,entity_specific_modes_being-47.2,v01542668
flow,entity_specific_modes_being-47.2,v02066939
