Symbol,Date,Time,Price,Volume,OpenInterest
DESIF5-MAR08,2008-01-03,10:00:45,4.5413,2,17894
DESIF5-MAR08,2008-01-03,10:00:45,4.6,2,17894
DESIF5-MAR08,2008-01-03,10:00:46,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:00:50,4.55,4,17894
DESIF5-MAR08,2008-01-03,10:01:53,4.5601,2,17894
DESIF5-MAR08,2008-01-03,10:02:50,4.59,15,17894
DESIF5-MAR08,2008-01-03,10:08:06,4.5651,1,17894
DESIF5-MAR08,2008-01-03,10:08:06,4.565,9,17894
DESIF5-MAR08,2008-01-03,10:08:43,4.565,1,17894
DESIF5-MAR08,2008-01-03,10:08:43,4.5615,2,17894
DESIF5-MAR08,2008-01-03,10:08:43,4.5605,5,17894
DESIF5-MAR08,2008-01-03,10:08:43,4.5602,2,17894
DESIF5-MAR08,2008-01-03,10:08:43,4.5601,5,17894
DESIF5-MAR08,2008-01-03,10:08:43,4.56,2,17894
DESIF5-MAR08,2008-01-03,10:09:04,4.56,3,17894
DESIF5-MAR08,2008-01-03,10:10:09,4.56,4,17894
DESIF5-MAR08,2008-01-03,10:10:20,4.555,1,17894
DESIF5-MAR08,2008-01-03,10:10:20,4.554,6,17894
DESIF5-MAR08,2008-01-03,10:10:20,4.5515,2,17894
DESIF5-MAR08,2008-01-03,10:10:20,4.5502,1,17894
DESIF5-MAR08,2008-01-03,10:10:20,4.5501,25,17894
DESIF5-MAR08,2008-01-03,10:10:20,4.55,5,17894
DESIF5-MAR08,2008-01-03,10:10:20,4.55,20,17894
DESIF5-MAR08,2008-01-03,10:10:30,4.55,1,17894
DESIF5-MAR08,2008-01-03,10:11:02,4.5567,1,17894
DESIF5-MAR08,2008-01-03,10:12:06,4.5412,2,17894
DESIF5-MAR08,2008-01-03,10:12:07,4.55,8,17894
DESIF5-MAR08,2008-01-03,10:12:55,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:13:19,4.5412,8,17894
DESIF5-MAR08,2008-01-03,10:13:19,4.5412,1,17894
DESIF5-MAR08,2008-01-03,10:13:24,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:13:32,4.54,6,17894
DESIF5-MAR08,2008-01-03,10:13:38,4.54,3,17894
DESIF5-MAR08,2008-01-03,10:14:08,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:14:08,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:15:38,4.5401,10,17894
DESIF5-MAR08,2008-01-03,10:15:48,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:16:26,4.5325,1,17894
DESIF5-MAR08,2008-01-03,10:18:08,4.5398,3,17894
DESIF5-MAR08,2008-01-03,10:18:09,4.5398,2,17894
DESIF5-MAR08,2008-01-03,10:18:09,4.54,7,17894
DESIF5-MAR08,2008-01-03,10:18:11,4.54,182,17894
DESIF5-MAR08,2008-01-03,10:18:13,4.54,6,17894
DESIF5-MAR08,2008-01-03,10:18:55,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:18:59,4.545,6,17894
DESIF5-MAR08,2008-01-03,10:19:39,4.5401,1,17894
DESIF5-MAR08,2008-01-03,10:19:39,4.5401,11,17894
DESIF5-MAR08,2008-01-03,10:20:28,4.5401,14,17894
DESIF5-MAR08,2008-01-03,10:20:28,4.54,11,17894
DESIF5-MAR08,2008-01-03,10:22:14,4.5498,2,17894
DESIF5-MAR08,2008-01-03,10:22:59,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:23:12,4.54,23,17894
DESIF5-MAR08,2008-01-03,10:24:03,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:25:12,4.54,2,17894
DESIF5-MAR08,2008-01-03,10:25:12,4.54,3,17894
DESIF5-MAR08,2008-01-03,10:25:33,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:26:20,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:27:13,4.54,24,17894
DESIF5-MAR08,2008-01-03,10:27:13,4.54,5,17894
DESIF5-MAR08,2008-01-03,10:27:41,4.54,5,17894
DESIF5-MAR08,2008-01-03,10:28:39,4.545,1,17894
DESIF5-MAR08,2008-01-03,10:28:39,4.54,9,17894
DESIF5-MAR08,2008-01-03,10:30:13,4.545,1,17894
DESIF5-MAR08,2008-01-03,10:30:13,4.55,4,17894
DESIF5-MAR08,2008-01-03,10:30:13,4.55,1,17894
DESIF5-MAR08,2008-01-03,10:30:23,4.55,1,17894
DESIF5-MAR08,2008-01-03,10:32:20,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:33:17,4.5499,1,17894
DESIF5-MAR08,2008-01-03,10:33:41,4.5499,1,17894
DESIF5-MAR08,2008-01-03,10:33:41,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:33:41,4.55,5,17894
DESIF5-MAR08,2008-01-03,10:33:41,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:33:50,4.55,3,17894
DESIF5-MAR08,2008-01-03,10:33:50,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:33:52,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:34:45,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:34:49,4.55,1,17894
DESIF5-MAR08,2008-01-03,10:34:54,4.55,3,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.5501,1,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.55,2,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.545,2,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.5415,5,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.541,10,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.5403,5,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.5402,3,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.5401,4,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.54,10,17894
DESIF5-MAR08,2008-01-03,10:35:54,4.54,99,17894
DESIF5-MAR08,2008-01-03,10:36:43,4.5401,1,17894
DESIF5-MAR08,2008-01-03,10:36:43,4.54,49,17894
DESIF5-MAR08,2008-01-03,10:36:50,4.54,30,17894
DESIF5-MAR08,2008-01-03,10:37:21,4.54,3,17894
DESIF5-MAR08,2008-01-03,10:38:26,4.55,1,17894
DESIF5-MAR08,2008-01-03,10:40:03,4.54,19,17894
DESIF5-MAR08,2008-01-03,10:40:03,4.54,1,17894
DESIF5-MAR08,2008-01-03,10:41:50,4.54,10,17894
DESIF5-MAR08,2008-01-03,10:42:26,4.5351,7,17894
DESIF5-MAR08,2008-01-03,10:42:35,4.5351,3,17894
DESIF5-MAR08,2008-01-03,10:42:50,4.5351,10,17894
DESIF5-MAR08,2008-01-03,10:42:54,4.535,2,17894
DESIF5-MAR08,2008-01-03,10:42:54,4.5321,2,17894
DESIF5-MAR08,2008-01-03,10:42:54,4.531,5,17894
DESIF5-MAR08,2008-01-03,10:42:54,4.53,1,17894
DESIF5-MAR08,2008-01-03,10:46:03,4.5215,2,17894
DESIF5-MAR08,2008-01-03,10:46:57,4.5215,1,17894
DESIF5-MAR08,2008-01-03,10:46:57,4.53,10,17894
DESIF5-MAR08,2008-01-03,10:48:14,4.5215,4,17894
DESIF5-MAR08,2008-01-03,10:48:21,4.5213,1,17894
DESIF5-MAR08,2008-01-03,10:50:24,4.529,5,17894
DESIF5-MAR08,2008-01-03,10:50:42,4.529,10,17894
DESIF5-MAR08,2008-01-03,10:51:06,4.529,10,17894
DESIF5-MAR08,2008-01-03,10:53:35,4.515,5,17894
DESIF5-MAR08,2008-01-03,10:53:35,4.515,1,17894
DESIF5-MAR08,2008-01-03,10:53:36,4.515,1,17894
DESIF5-MAR08,2008-01-03,10:53:36,4.513,1,17894
DESIF5-MAR08,2008-01-03,10:53:36,4.5129,1,17894
DESIF5-MAR08,2008-01-03,10:53:43,4.52,10,17894
DESIF5-MAR08,2008-01-03,10:54:17,4.5129,2,17894
DESIF5-MAR08,2008-01-03,10:56:08,4.515,2,17894
DESIF5-MAR08,2008-01-03,10:56:08,4.5131,5,17894
DESIF5-MAR08,2008-01-03,10:56:08,4.513,5,17894
DESIF5-MAR08,2008-01-03,10:56:08,4.5129,7,17894
DESIF5-MAR08,2008-01-03,10:56:08,4.5129,3,17894
DESIF5-MAR08,2008-01-03,10:56:08,4.5127,3,17894
DESIF5-MAR08,2008-01-03,10:58:01,4.515,3,17894
DESIF5-MAR08,2008-01-03,10:58:07,4.515,2,17894
DESIF5-MAR08,2008-01-03,10:58:07,4.5132,1,17894
DESIF5-MAR08,2008-01-03,10:58:07,4.513,1,17894
DESIF5-MAR08,2008-01-03,10:58:07,4.5129,5,17894
DESIF5-MAR08,2008-01-03,10:58:07,4.5128,1,17894
