Symbol,Date,Time,Price,Volume,OpenInterest
RON/EUR-IUN07,2007-06-15,13:26:22,3.247,2,784
RON/EUR-IUN07,2007-06-18,10:55:17,3.2351,2,784
RON/EUR-IUN07,2007-06-18,12:35:21,3.21,1,786
RON/EUR-IUN07,2007-06-19,10:19:39,3.2032,4,778
RON/EUR-IUN07,2007-06-19,10:23:58,3.2032,1,778
RON/EUR-IUN07,2007-06-19,10:46:16,3.238,2,778
RON/EUR-IUN07,2007-06-19,13:02:53,3.239,1,776
RON/EUR-IUN07,2007-06-20,13:10:33,3.203,3,778
RON/EUR-IUN07,2007-06-20,15:05:26,3.203,5,778
RON/EUR-IUN07,2007-06-21,10:00:40,3.203,1,778
RON/EUR-IUN07,2007-06-21,13:07:28,3.203,4,770
RON/EUR-IUN07,2007-06-22,10:00:47,3.1805,1,770
RON/EUR-IUN07,2007-06-22,10:26:48,3.1805,2,766
RON/EUR-IUN07,2007-06-22,12:58:29,3.185,8,750
RON/EUR-IUN07,2007-06-22,12:59:43,3.185,1,750
RON/EUR-IUN07,2007-06-25,16:05:59,3.2003,0,750
RON/EUR-IUN07,2007-06-26,15:38:22,3.1851,1,750
RON/EUR-IUN07,2007-06-27,10:57:52,3.166,11,750
RON/EUR-IUN07,2007-06-27,14:47:51,3.17,1,752
RON/EUR-IUN07,2007-06-28,13:03:53,3.165,1,752
RON/EUR-IUN07,2007-06-29,16:07:18,3.1481,0,752
