Symbol,Date,Time,Price,Volume,OpenInterest
SIBGOLD-MAR08,2008-01-03,14:03:58,844,5,38
SIBGOLD-MAR08,2008-01-03,15:33:37,820,2,38
SIBGOLD-MAR08,2008-01-03,15:35:04,816,1,38
SIBGOLD-MAR08,2008-01-03,15:35:04,815,5,38
SIBGOLD-MAR08,2008-01-03,15:35:17,815,1,38
SIBGOLD-MAR08,2008-01-03,15:43:58,815,5,38
SIBGOLD-MAR08,2008-01-03,15:49:53,819.9,1,38
