Symbol,Date,Open,High,Low,Close,Volume,OpenInterest
BUBOR3-MAR06,2006-01-17,8.88,8.88,8.88,8.88,1,2
BUBOR3-MAR06,2006-03-20,8.88,8.88,8.88,8.88,1,0
